gun,took,274
house,year,274
police,charges,274
police,told,274
president,congress,274
students,last,274
year,million,274
could,people,273
high,douglas,273
president,government,273
republican,president,273
shooting,department,273
gun,former,272
movement,people,272
people,united,272
support,trump,272
crowd,school,271
high,lives,271
left,trump,271
police,car,271
shooting,time,271
time,trump,271
crowd,people,270
gun,call,270
gun,check,270
public,school,270
year,state,270
day,people,269
president,wall,269
shooting,day,269
tariffs,trump,269
year,students,269
gun,advocates,268
month,shooting,268
officials,gun,268
police,criminal,268
rollins,shooting,268
school,national,268
trump,first,268
already,gun,267
facebook,trump,267
go,gun,267
gun,nearly,267
look,gun,267
people,rallies,267
people,right,267
president,state,267
school,country,267
spending,gun,267
year,time,267
children,gun,266
gun,court,266
lives,students,266
maryland,year,266
trump,administration,266
wednesday,trump,266
gun,association,265
trump,congressional,265
government,president,264
know,school,264
people,since,264
protests,people,264
right,trump,264
shooting,held,264
students,lives,264
year,spending,264
every,gun,263
great,school,263
gun,nra,263
held,shooting,263
house,school,263
led,people,263
police,general,263
school,york,263
time,year,263
people,political,262
school,background,262
school,first,262
school,law,262
school,something,262
trump,march,262
years,people,262
gun,protect,261
gun,saying,261
people,demonstrators,261
police,times,261
shooting,across,261
shooting,month,261
thursday,trump,261
trump,florida,261
trump,sign,261
united,president,261
company,gun,260
gun,death,260
gun,need,260
lake,gun,260
people,voters,260
second,people,260
think,school,260
trump,called,260
want,shooting,260
year,control,260
gun,video,259
p,trump,259
people,support,259
poll,gun,259
president,former,259
shooting,want,259
sign,gun,259
year,tuesday,259
gathered,gun,258
gun,press,258
never,gun,258
president,election,258
whether,gun,258
first,school,257
gun,set,257
gun,youth,257
school,world,257
security,trump,257
believe,gun,256
gun,away,256
gun,victims,256
march,trump,256
school,crowd,256
school,look,256
year,say,256
year,week,256
gun,fight,255
president,make,255
say,people,255
school,even,255
school,including,255
shooting,could,255
students,young,255
wednesday,gun,255
democrat,gun,254
enough,school,254
gun,company,254
gun,tax,254
president,years,254
restrictions,gun,254
right,people,254
school,much,254
shootings,shooting,254
sterling,shooting,254
students,many,254
cities,school,253
gun,organizers,253
killed,year,253
leaders,gun,253
people,women,253
president,many,253
read,gun,253
saturday,year,253
states,people,253
trump,day,253
trump,nyt,253
trump,steel,253
year,york,253
gun,likely,252
know,people,252
president,million,252
school,kids,252
shooter,school,252
think,people,252
tuesday,gun,252
want,high,252
wednesday,year,252
high,get,251
school,died,251
students,killed,251
wednesday,school,251
gun,every,250
people,group,250
people,white,250
school,amendment,250
school,legislation,250
shooting,laws,250
something,gun,250
year,student,250
could,year,249
gun,campaign,249
gun,help,249
high,city,249
people,weapons,249
president,republicans,249
school,police,249
students,laws,249
thousands,students,249
trump,high,249
days,gun,248
funding,trump,248
help,gun,248
high,change,248
including,trump,248
jaelynn,school,248
people,children,248
people,even,248
rally,high,248
school,enough,248
school,week,248
shooting,attorney,248
york,people,248
age,gun,247
million,gun,247
shooting,many,247
students,day,247
trump,shooting,247
year,officers,247
york,year,247
dead,gun,246
federal,trump,246
former,trump,246
gun,officials,246
guns,shooting,246
happened,school,246
police,p,246
school,maryland,246
school,wednesday,246
student,year,246
trump,back,246
trump,support,246
companies,trump,245
gun,lewis,245
gun,marching,245
gun,next,245
mills,school,245
people,mass,245
school,cities,245
year,e,245
across,shooting,244
another,school,244
car,police,244
democratic,gun,244
man,year,244
president,time,244
school,go,244
school,never,244
shooting,video,244
students,power,244
amendment,people,243
fatal,police,243
high,see,243
legislation,school,243
school,result,243
school,vote,243
since,school,243
students,make,243
year,white,243
anti,gun,242
bill,school,242
deal,trump,242
school,congress,242
shooting,make,242
trump,john,242
used,gun,242
year,facebook,242
year,years,242
around,school,241
c,trump,241
high,guns,241
high,many,241
high,p,241
president,percent,241
president,political,241
school,house,241
school,political,241
end,gun,240
hope,gun,240
old,students,240
people,life,240
result,school,240
violence,year,240
event,gun,239
gun,common,239
gun,justice,239
marjory,people,239
people,c,239
people,public,239
police,office,239
school,took,239
trump,see,239
trump,young,239
white,people,239
fla,school,238
gun,center,238
gun,congressional,238
gun,small,238
keep,gun,238
movement,school,238
people,years,238
school,friends,238
school,movement,238
sheriff,shooting,238
shooting,rollins,238
trump,violence,238
trump,women,238
way,people,238
could,president,237
get,shooting,237
gun,associated,237
p,high,237
people,black,237
president,washington,237
say,police,237
trump,according,237
election,gun,236
gun,came,236
gun,use,236
high,day,236
high,says,236
high,state,236
shooting,get,236
small,gun,236
back,gun,235
going,school,235
gun,prevent,235
gun,protest,235
high,could,235
high,time,235
people,week,235
way,school,235
weekend,gun,235
common,gun,234
general,police,234
gun,story,234
black,people,233
c,people,233
gun,chanted,233
gun,look,233
gun,whether,233
president,first,233
school,great,233
shooting,office,233
shooting,weapons,233
students,ms,233
trump,n,233
trump,us,233
year,company,233
gun,adults,232
gun,home,232
gun,lawmakers,232
gun,might,232
gun,west,232
people,first,232
police,released,232
president,country,232
president,world,232
shooter,gun,232
become,gun,231
change,shooting,231
city,shooting,231
high,make,231
later,gun,231
lawmakers,trump,231
marchers,gun,231
national,president,231
president,even,231
school,women,231
times,police,231
year,wednesday,231
congress,president,230
gun,automatic,230
gun,dead,230
office,gun,230
people,national,230
response,gun,230
saying,gun,230
school,group,230
shooting,demonstrators,230
shooting,shootings,230
similar,gun,230
year,get,230
action,school,229
clark,shooting,229
first,trump,229
marches,gun,229
parkland,year,229
people,hundreds,229
school,around,229
