gunviolence,guncontrol,69
local,gun,69
marchforourlives,war,69
marchforourlives,washingtondc,69
mlk,gunviolence,69
month,gun,69
one,house,69
sign,guncontrol,69
thousands,marchforourlives,69
bodies,guncontrol,68
cause,guncontrol,68
country,marchforourlives,68
deep,gun,68
deep,guncontrol,68
gun,everyday,68
gun,liberallunatics,68
gun,question,68
gun,type,68
guncontrol,failure,68
guncontrol,price,68
guncontrol,raising,68
gunviolence,gunreformnow,68
gunviolence,violence,68
heartbreaking,gunviolence,68
held,gun,68
marchforourlives,reality,68
millions,guns,68
ranges,gun,68
stacked,gun,68
stand,nra,68
accounts,gunviolence,67
action,gunviolence,67
apapublicint,gunviolence,67
country,guncontrol,67
demand,gunviolence,67
democrat,guncontrol,67
gun,according,67
gun,asking,67
gun,choose,67
gun,nuts,67
gun,students,67
guncontrol,libe,67
guncontrol,plannedparenthood,67
guncontrolnow,marchforourlives,67
liberallunatics,guncontrol,67
lost,gunviolence,67
mch,nra,67
nra,parklandshooting,67
nra,something,67
outside,house,67
ranges,guncontrol,67
revjjackson,gunviolence,67
save,gun,67
shared,gunviolence,67
stacked,guncontrol,67
thing,guncontrol,67
advocating,gunviolence,66
ago,house,66
control,gun,66
csgv,gun,66
demonstration,gun,66
demonstration,house,66
dloesch,gunviolence,66
dmv,gun,66
dmv,house,66
ejmontini,guncontrol,66
ejmontini,marchforourlives,66
great,marchforourlives,66
guncontrol,reality,66
guns,plannedparenthood,66
held,house,66
house,action,66
house,demanding,66
house,violence,66
innocents,guncontrol,66
innocents,guns,66
jilldlawrence,guncontrol,66
jimmybear,marchforourlives,66
like,guncontrol,66
local,house,66
make,gun,66
marchforourlives,guncontolnow,66
marchforourlives,whyimarch,66
month,house,66
murdering,guncontrol,66
murdering,guns,66
outside,gun,66
person,gunviolence,66
plaza,marchforourlives,66
reason,guncontrol,66
rlittlefinger,gun,66
atampt,gun,65
gun,database,65
gun,doable,65
guncontrol,aga,65
guncontrol,waging,65
jilldlawrence,marchforourlives,65
making,nra,65
marchforourlives,aga,65
marchforourlives,marchforourlivesdc,65
marchforourlives,tomorrow,65
marchforourlives,waging,65
missing,guncontrol,65
nra,ampevery,65
nra,person,65
patriottamme,guns,65
record,gun,65
repdonbeyer,gun,65
repdonbeyer,house,65
text,gun,65
weapons,gun,65
would,nra,65
ampevery,gunviolence,64
archkennedy,guns,64
assault,gun,64
cause,nra,64
commonsense,gun,64
cpbacon,nra,64
daxx,nra,64
deborahjuanita,guncontrol,64
electscottnc,gun,64
feel,gun,64
gun,rally,64
guncontrol,favor,64
gunviolence,enoughisenough,64
main,nra,64
mfolboston,gunviolence,64
nra,guncontrolnow,64
nra,new,64
r,nra,64
society,gunviolence,64
trump,nra,64
common,guncontrol,63
day,gunviolence,63
deborahjuanita,nra,63
geraldorivera,guncontrol,63
gun,lobby,63
marchforourlives,nevera,63
marchforourlives,say,63
marchfortheirlives,guncontrol,63
marchfortheirlives,nra,63
missing,nra,63
owner,gun,63
push,guncontrol,63
r,guncontrol,63
rally,gunviolence,63
safetyforschools,guncontrol,63
safetyforschools,nra,63
service,nra,63
way,gunviolence,63
